Kanye West,"Dave Portnoy, Josh Richards Unload On Zach Bryan In Diss Track",https://www.tmz.com/2024/11/06/dave-portnoy-josh-richards-diss-track-zach-bryan/,TheZach BryanandBrianna LaPagliasplit just got a whole lot uglier ... withDave PortnoyandJosh Richardsreleasing a ruthless diss track aimed at the country music star.
Kanye West,Waka Flocka Flame Defends Donald Trump Support Despite Not Voting,https://www.tmz.com/2024/11/05/waka-flocka-flame-didnt-vote-supports-donald-trump/,"Waka Flocka Flameis one of hip hop's most vocalDonald Trumpsupporters, and it turns out his chatterbox has been his only political contribution -- records show he actually never cast a vote for his ace!!!"
Kanye West,Kristin Cavallari Says Britney Spears Texted Her About Her Clone Conspiracy,https://www.tmz.com/2024/11/05/kristin-cavallari-podcast-britney-spears-texted-her-clone-conspiracy-theory/,"Kristin Cavallarihas revealedBritney Spearsreached out to her, but it wasn’t for casual girl talk -- turns out, the singer had something to say after catching a comment she made."
MrBeast,"Paul vs. Tyson Prop Bets, Will Mike Bite Jake's Penis?",https://www.tmz.com/2024/11/14/paul-tyson-prop-bets/,"The Brinks trucks will be waiting forJake PaulandMike Tysonafter Friday's boxing match ... but viewers can walk away with a huge chunk of change, too -- with prop bets turning the fight into a money-making opportunity!!"
MrBeast,Noah Lyles Barely Beats IShowSpeed In 50-Meter Dash,https://www.tmz.com/2024/11/07/noah-lyles-ishowspeed-race/,"Noah Lylesis the Fastest Man Alive, but the Olympic gold medalist almost lost his title to a content creator ... narrowly beatingIShowSpeedin a 50-meter dash!!"
MrBeast,MrBeast Internal Investigation Finds Grooming Claims Are Baseless,https://www.tmz.com/2024/11/01/alex-spiro-investigative-conclusions-into-mr-beasts-grooming-allegations/,The internal investigationMrBeastcommissioned after his longtime co-hostAva Kris Tysonwas hit with serious grooming allegations found no evidence of such claims ... but the probe did turn up some isolated instances of workplace harassment and misconduct.
MrBeast,"Logan Paul Slams Lunchly Critics, We're Crushing It!",https://www.tmz.com/2024/10/28/logan-paul-slams-lunchly-critics/,"Logan Paulis clapping back at all the negativity surrounding his Lunchly company ... saying despite haters praying for its downfall, the sales tell a different story."
MrBeast,"Livvy Dunne, Paul Brothers, Kai Cenat Among Forbes' Top Content Creators",https://www.tmz.com/2024/10/28/forbes-top-creators-livvy-dunne-logan-paul-kai-cenat/,"The top content creators of the past year have been announced ... and notable sports figures likeLivvy Dunne, the Paul brothers andFlau'jae Johnsonmade the cut -- thanks to their fat wallets and huge audiences!!"
MrBeast,"FDA Receiving Complaints Over Logan Paul, KSI, MrBeast's Lunchly Meals",https://www.tmz.com/2024/10/25/fda-complaints-moldy-lunchly-meals/,"Logan Paul,KSIandMrBeast's moldy Lunchly fiasco is on the FDA's radar ... with the agency tellingTMZ Sportsit has received numerous complaints surrounding the internet superstars' most recent business venture."
MrBeast,"Logan Paul, KSI Laugh Off Lunchly Mold Concerns, Haters Use Us For Clicks!",https://www.tmz.com/2024/10/25/logan-paul-ksi-lunchly-mold/,Logan PaulandKSIdon't seem too worried about the alleged mold issue with their new Lunchly meal products ... brushing off the outrage and chalking it up to people using them for clout.
MrBeast,"Logan Paul, KSI Send Truckload of Prime Hydration To N.C. For Hurricane Relief",https://www.tmz.com/2024/10/01/logan-paul-ksi-prime-hurricane-relief/,Logan PaulandKSIare doing their part to help out with Hurricane Helene relief ... sending a whole truckload of their Prime Hydration drink to those affected by the devastating storm.
MrBeast,"Jake Paul Impressed By Ronaldo's YouTube Numbers, But Says He Won't Catch MrBeast",https://www.tmz.com/2024/08/25/jake-paul-cristiano-ronaldo-mr-beast-youtube/,Cristiano Ronaldomay have broken the record for most subscribers in 90 minutes on YouTube ... but there's just no way in hell he's catching up toMrBeast's astronomical figures -- so saysJake Paul.
MrBeast,Cristiano Ronaldo Shatters YouTube Record After Launching Channel,https://www.tmz.com/2024/08/22/cristiano-ronaldo-channel-breaks-youtube-record/,"Watch out,MrBeast... there's a new YouTuber in town --Cristiano Ronaldo-- and he's already asserting his dominance on the platform!!"
The Weeknd,Guess Who This 'Perfect' Lil' Pirate Turned Into!,https://www.tmz.com/2024/10/23/guess-who-this-perfect-lil-pirate-turned-into/,"Before this lil' star with his sword was an international star, he was just throwin' on his tricorn, fighting his way to be a musician and growing up in England ... Arr you prepared to guess this matey?"
The Weeknd,The Weeknd Breaks Own Record For Most Monthly Listeners on Spotify,https://www.tmz.com/2024/10/12/the-weeknd-breaks-history-most-monthly-listeners-spotify/,The Weeknd's Spotify numbers have reached blinding heights ... 'cause the star shattered his own record for monthly listeners on the platform.
The Weeknd,"Charlamagne Tha God Salutes Jay-Z, Roc Nation For Taylor Swift-Less Super Bowl Halftime",https://www.tmz.com/2024/09/09/charlamagne-tha-god-thanks-jay-z-no-taylor-swift-super-bowl/,Charlamagne Tha Godthinks people need to lay offJay-Zand Roc Nation for selectingKendrick LamaroverLil Waynefor the Super Bowl 59 halftime show in New Orleans ... and start congratulating them for keepingTaylor Swiftoff the stage!!!
The Weeknd,Eminem Betting Favorite to Date Jennifer Lopez After Ben Affleck Divorce,https://www.tmz.com/2024/08/24/eminem-jennifer-lopez-ben-affleck-betting-odds/,CouldJennifer Lopezbounce from Batman toSuperman?? That's what the oddsmakers are thinking ... 'causeEminemis the betting favorite to be J Lo's next man after her divorce fromBen Affleck.
The Weeknd,"'Euphoria' Creator Sam Levinson Blamed Zendaya for Delays, But All Good Now",https://www.tmz.com/2024/07/23/zendaya-reportedly-blamed-euphoria-delays-sam-levinson/,"Zendayaand ""Euphoria"" directorSam Levinsonare gearing up to finally shoot the show's long-delayed third season -- but a while back, he was reportedly blaming her for holding up production."
The Weeknd,Rick Ross Vancouver Fight Started Due to Fans Pissed About Drake Trash Talk,https://www.tmz.com/2024/07/03/rick-ross-fight-started-fans-upset-drake-trash-talk/,Rick Ross' violent face-off in Vancouver is exactly what it seems -- the end result of the rapper's recent beef withDrake... TMZ has learned.
The Weeknd,Hit-Boy and Big Hit Explain The Weeknd Meet-Up At Kendrick Lamar Pop-Out,https://www.tmz.com/2024/06/21/hit-boy-big-hit-kendrick-lamar-pop-out-weeknd-game/,Hit-BoyandBig Hitsay they had the grandest time atKendrick Lamar's Pop-Out -- one of the highlights being hanging out withThe Weeknd!!!
The Weeknd,Kendrick Lamar Concert Unites L.A. Hip Hop Stars & Gangs Post-Drake Beef,https://www.tmz.com/2024/06/20/kendrick-lamar-ken-friends-pop-up-concert-los-angeles-drake-beef/,Kendrick Lamarput on one of the biggest hip hop moments in recent memory Wednesday night in Inglewood ... and there were a lot of highlights on the heels of the Drake beef.
The Weeknd,Drake Surfaces to Watch Adonis Play Soccer Weeks After Shooting at Home,https://www.tmz.com/2024/06/07/drake-son-adonis-soccer-game-toronto-sophie-brussaux/,Drake's trying to get back to normal life after a month of craziness on the home front -- which included a shooting -- and nothing screams normal more than a proud soccer dad in a cardigan.
The Weeknd,"Jelly Roll Claims Marijuana Keeps Him 'Sober,' Off Hard Drugs",https://www.tmz.com/2024/05/27/jelly-roll-claims-marijuana-keeps-him-sober-off-hard-drugs-codeine-cocaine/,Jelly Roll's sober strategy involves just a dash of drugs ... 'cause he says he needs marijuana to live a clean lifestyle -- claiming without it he'd go back to harder stuff in a heartbeat.
Justin Bieber,Hailey and Justin Bieber Post First Adorable Family Snaps for Halloween,https://www.tmz.com/2024/11/02/hailey-justin-bieber-post-first-pictures-with-family-baby-halloween/,JustinandHailey Biebercelebrated Halloween in a very exciting way this year ... sharing their first family picture with babyJack Blues!
Justin Bieber,Worst Dressed Celebs of Halloween 2024,https://www.tmz.com/2024/11/01/worst-dressed-celebs-halloween-2024-costumes/,"Not every celebrity goes all out for Halloween likeHeidi KlumandKim Kardashian... a lot of them mail it in, and we've got the photos to prove it!!!"
Justin Bieber,Hailey Bieber & Kendall Jenner Recreate 'Simple Life' Scene for Halloween,https://www.tmz.com/2024/10/31/hailey-bieber-kendall-jenner-recreate-simple-life-scene-halloween/,"Hailey BieberandKendall Jennerare trading in Hollywood for ""The Simple Life"" ... or, at least, they are for Halloween."
Justin Bieber,"Lil Durk Says Jail Food Is Terrible, but Overall He's in 'Great Spirits'",https://www.tmz.com/2024/10/30/lil-durk-hates-jail-food-murder-for-hire-arrest-miami/,Lil Durkis hanging in there despite his recent murder-for-hire arrest ... with sources telling us his only complaint is about the food on the inside.
Justin Bieber,Kanye West's $35 Million Beverly Hills Mansion Looks Lavish From Above,https://www.tmz.com/2024/10/29/kanye-west-beverly-hills-mansion-aerial-footage/,Here's the first visual ofKanye West's recent big-ticket purchase in Beverly Hills ... and his $35 million mansion looks pretty lavish ... at least from a bird's eye view.
Justin Bieber,Kanye West Buys $35 Million Beverly Hills Home,https://www.tmz.com/2024/10/28/kanye-west-buys-35-million-dollar-beverly-hills-home/,Kanye Westis on the move ... snatching up a pricey mansion in Beverly Hills after selling his Malibu estate.
Justin Bieber,Lana Del Rey Shares First Comments on Marriage to Jeremy Dufrene,https://www.tmz.com/2024/10/26/lana-del-rey-comments-on-marriage-jeremy-dufrene/,Lana Del Reyis finally opening up a tad about her marriage toJeremy Dufrene... and let's just say she's glowing.
Justin Bieber,Lil Durk Has Key to City Yanked After Murder-for-Hire Arrest,https://www.tmz.com/2024/10/25/lil-durk-key-to-city-broadview-chicago-taken-away-murder-for-hire-arrest/,Lil Durkwas just arrested in a murder conspiracy -- and one of the city keys he received last week has just been yanked before the new smell could whiff away!!!
Justin Bieber,Justin Bieber Photographed Grabbing Hailey's Butt at Party in L.A.,https://www.tmz.com/2024/10/24/justin-bieber-hailey-bella-hadid-kylie-jenner/,JustinandHailey Bieberattended a launch party in L.A. Wednesday night -- and the singer had his hands full with his wife -- literally!
Justin Bieber,"Justin Bieber Feels Business Managers Squandered a Fortune, Considering Legal Action",https://www.tmz.com/2024/10/23/justin-bieber-feels-business-managers-squandered-money-considering-lawsuit/,"Justin Bieberthinks it's way too late to say ""Sorry"" when it comes to some of his former business managers -- he thinks they grossly mismanaged his money, and it could be time to take legal action."
Jake Paul,Video Shows Inside Jake Paul's After-Party Following Mike Tyson Victory,https://www.tmz.com/2024/11/17/jake-paul-ufc-party-after-beating-mike-tyson/,"Jake Paulcelebrated his big win againstMike Tysonin a major way ... throwing a fun-filled after party with his brother,Logan, and other familiar faces -- and we have footage from the wild festivities."
Jake Paul,"Jake Paul Arrives at After-Party For Mike Tyson Fight, First Appearance Since Win",https://www.tmz.com/2024/11/16/jake-paul-after-party-mike-tyson-fight/,"Jake Paul's ready to cut loose after his big win overMike Tyson... pulling up to an after-party his company, Betr, is throwing in Dallas."
Jake Paul,Pacman Jones Arrested After Jake Paul Vs. Mike Tyson Fight,https://www.tmz.com/2024/11/16/pacman-jones-arrested-paul-tyson-fight/,"9:41 AM PT-- A rep forPacmantells TMZ Sports the former NFL star ""adamantly denies the allegations and looks forward to explaining the truth when the time comes."""
Jake Paul,"Mike Tyson Says Boxing Again is Victory, Talks Nearly Dying In Hospital In June",https://www.tmz.com/2024/11/16/mike-tyson-boxing-again-nearly-died/,"Mike Tysonsays he's feeling like a winner Saturday ... this, less than 24 hours after clearly losing his bout againstJake Paulat AT&T Stadium in Dallas."
Jake Paul,"Jake Paul, Mike Tyson Fight Drew In 60 Million Household Viewers On Netflix",https://www.tmz.com/2024/11/16/jake-paul-mike-tyson-numbers-millions-netflix/,Netflix has officially released the numbers for just how many people tuned into theJake PaulandMike Tysonfight ... and it is staggering.
Jake Paul,Amanda Serrano Walks Back Claim Katie Taylor Kept Illegally Headbutting Her,https://www.tmz.com/2024/11/16/amanda-serrano-takes-back-claim-katie-taylor-headbutt/,Amanda Serrano's issuing a mea culpa after accusingKatie Taylorof intentionally headbutting her repeatedly ... taking to X to tell everyone she was way out of line with her previous comments.
Jake Paul,Amanda Serrano Shares Gruesome Injury Pic After Loss to Katie Taylor,https://www.tmz.com/2024/11/16/amanda-serrano-shows-gruesome-injury-cut-photo/,BoxerAmanda Serranoposted a wicked picture of the huge gash over her eye ... right after being defeated byKatie Taylorin a classic bout Friday night at theMike Tysonvs.Jake Paulevent.
Jake Paul,Rashee Rice Hits Jake Paul vs. Mike Tyson After-Party Amid Injury Recovery,https://www.tmz.com/2024/11/16/rashee-rice-tyson-paul-fight-after-party/,Kansas City Chiefs starRashee Riceappears to be in great spirits on his road to recovery ... hitting up theJake Paulvs.Mike Tysonfestivities in Texas as he inches closer to getting back on the football field.
Jake Paul,"Jake Paul Admits He Took It Easy On Mike Tyson, Didn't Want To Hurt Him",https://www.tmz.com/2024/11/16/jake-paul-easy-mike-tyson-boxing-match/,Jake Paulsays he eased up onMike Tysonduring their fight ... admitting he could tell the boxing legend was struggling in the ring -- and there was no need to knock him out.
Jake Paul,Jake Paul Challenges Conor McGregor To MMA Fight After Win Over Tyson,https://www.tmz.com/2024/11/16/jake-paul-challenges-conor-mcgregor-mma-fight/,Jake Paulhad a massive victory overMike Tysonon Friday night ... and he wasted no time once again trollingConor McGregorfor an MMA fight.
Cardi B,"Dean Cain Glad Taylor Swift Fans Didn't Sway Election, 'Common Sense Prevailed'",https://www.tmz.com/2024/11/12/dean-cain-happy-taylor-swift-fans-didnt-change-election-outcome/,Dean Cainis happyTaylor Swiftfans turned out to not beDonald Trump's kryptonite ... because Taylor's endorsement didn't putKamala Harrisin the White House.
Cardi B,"Plies' Attorney Clarifies Sample Lawsuit for Megan Thee Stallion Producer, Critics",https://www.tmz.com/2024/11/07/plies-attorney-walter-mosley-lawsuit-megan-thee-stallion-glorilla-cardi-b-soulja-boy/,"Pliesfiled an explosive lawsuit yesterday accusingMegan Thee Stallion,GloRilla,Cardi BandSoulja Boyof infringing on one of his catalog cuts ... his attorney says its arrival right after the election was just a coincidence!!!"
Cardi B,Billie Eilish Rips Into 'Predator' Donald Trump During Nashville Show,https://www.tmz.com/2024/11/07/billie-eilish-rips-into-predator-donald-trump-during-nashville-show/,Billie Eilishis unhappy with the outcome of the 2024 presidential election ... ripping into President-electDonald Trumpduring her show in Tennessee.
Cardi B,Kamala Harris Delivers Concession Speech at Howard University,https://www.tmz.com/2024/11/06/kamala-harris-concession-speech-live-stream-howard-university-presidential-election/,"Kamala Harrisis waving the white flag on her election chances, but she's not giving up hope for a brighter tomorrow ... at least that's what she told her supporters after she came up just short in her bid for the White House."
Cardi B,"Plies Sues Megan Thee Stallion, GloRilla, Cardi B, Soulja Boy for Song-Stealing",https://www.tmz.com/2024/11/06/plies-sues-megan-thee-stallion-glorilla-cardi-b-soulja-boy-copyright-infringement/,"Now that the election is over,Pliesis coming hard for his sisters-in-Kamala Harris-- filing a lawsuit againstMegan Thee Stallion,GloRilla, andCardi Bfor copyright infringement!!!"
Cardi B,'Today's Willie Geist Says Celebrity Endorsements 'Didn't Help' Kamala Harris,https://www.tmz.com/2024/11/06/today-show-willie-geist-says-celebrity-endorsements-didnt-help-kamala-harris/,"""Today"" starWillie Geistis sharing his 2 cents on the 2024 Presidential Election ... acknowledging Vice PresidentKamala Harris' many celebrity endorsements didn't matter in the long run."
Cardi B,"Cardi B Says Election Results Are Why Some States Get Hurricanes, Deletes Post",https://www.tmz.com/2024/11/06/cardi-b-election-results-are-why-states-get-hurricanes-deleted-post/,Cardi Bmay be regretting her gut reaction toKamala Harris' election loss ... posting and then deleting a savage dig directed toward red states in the South that helpedDonald Trumpnab the presidency.
Cardi B,"Sauce Walka Celebrates Donald Trump Win, Calling Presidency 'A Man's Job'",https://www.tmz.com/2024/11/06/sauce-walka-celebrates-president-trump-mans-job/,Sauce Walkahas a provocative take in the wake ofDonald Trump's crushing victory in Texas and the 2024 Presidential election ... he thinks it takes balls to operate the Oval Office!!!
Cardi B,"Stephen King, Jamie Lee Curtis, Other Celebs React to Kamala Harris Loss",https://www.tmz.com/2024/11/06/celebrities-react-to-kamala-harris-election-loss-stephen-king/,"Despite countless celebrity endorsements, Vice PresidentKamala Harrisfell short Tuesday night and lost the 2024 Presidential Election ... prompting strong reactions from the entertainment world."
Cardi B,"Beyoncé Transforms Into Pamela Anderson in Video, Urges Viewers to Vote",https://www.tmz.com/2024/11/05/beyonce-vote-pamela-anderson-baywatch/,Beyoncéis using a jaw-dropping transformation and a new music video to encourage American fans to get out and vote ... withPamela Andersonas her ultimate muse.
Drake,Drake's 'Family Matters' Jewelry Lyrics Didn't Bother Pharrell Williams,https://www.tmz.com/2024/11/13/pharrell-williams-unbothered-by-drake-family-matters-jewelry-lyrics/,"Drakeattempted to rattlePharrell's cage on his ""Family Matters"" rapper diss fest earlier this year ... but the former Neptunes producer says the punchline was lost on him!!!"
Drake,Drake and Chris Brown Go Diamond With Monster Collab 'No Guidance',https://www.tmz.com/2024/11/12/drake-chris-brown-no-guidance-diamond-sales/,"DrakeandChris Brownsquashing their beef back in the day has resulted in a shiny new accolade -- a Diamond-certified plaque for their ""No Guidance"" duet!!!"
Drake,"Kendrick Lamar 'Not Like Us' Grammy Nod Iffy, Says 'New Rory & MAL's' Rory",https://www.tmz.com/2024/11/12/rory-farrell-kendrick-lamar-not-like-us-grammy-nomination-questionable/,"Next year's Grammy Awards is stacked with competition from rappers of all shapes and sizes but hip hop podcaster/producerRory Farrellthinks the running favorite is questionable --Kendrick Lamar's ""Not Like Us""!!!"
Drake,Donald Trump Praises Nick Bosa After 'YMCA' Sack Celebration,https://www.tmz.com/2024/11/11/donald-trump-nick-bosa-sack-celebration/,"Nick Bosachanneled his innerDonald Trumpduring the 49er's win over the Tampa Bay Buccaneers ... hitting soon-to-be number 47's signature dance move after picking up a sack, and the President-Elect loved it!"
Drake,Kendrick Lamar's Drake Diss 'Not Like Us' Gets Song of the Year Grammy Nom,https://www.tmz.com/2024/11/08/kendrick-lamar-not-like-us-grammy-nomination-song-of-the-year/,"The 2025 Grammy Nominations were announced Friday and as expected,Kendrick Lamar's ""Not Like Us"" is being considered for some of the biggest honors!!!"
Drake,J. Cole Gets Best Rap Album Grammy Nom for Project With Deleted Kendrick Diss,https://www.tmz.com/2024/11/08/j-cole-best-rap-album-grammys-deleted-kendrick-lamar-diss/,"J. Cole's work effort is being vindicated after taking a lot of lumps from the hip hop community after releasing his recent album ""Might Delete Later"" ... it's nominated for Best Rap Album at the Grammys!!!"
Drake,Kings Owner Rocks Kendrick Lamar Shirt At Raptors Game After Drake's DeRozan Diss,https://www.tmz.com/2024/11/07/sacramento-kings-kendrick-lamar-shirt/,Sacramento KingsownerVivek Ranadiveis making it known he's gotDeMar DeRozan's back amid the hooper's feud withDrake... rocking aKendrick Lamarshirt courtside when the Raptors came to town!
Drake,Eli Manning Attempts Viral Headstand Celebration on 'Monday Night Football',https://www.tmz.com/2024/11/05/eli-manning-headstand-celebration-monday-night-football/,"The viral headstand celebration has taken the NFL by storm ... and New York Giants legendEli Manningwas the latest to get in on the fun -- hitting the move after the Chiefs secured a game-winning touchdown on ""Monday Night Football."""
Drake,"Drake Beefs With DeMar DeRozan At Raptors Game, Appears To Call Him 'P***y'",https://www.tmz.com/2024/11/03/drake-demar-derozan-raptors-game/,"Drakemade his feelings towardDeMar DeRozancrystal clear on Saturday ... targeting the former Toronto Raptor in an apparent retaliation for appearing inKendrick Lamar's ""Not Like Us"" music video."
Drake,"Fat Joe Blames Vibe, Source Mags for Tupac & Biggie Murders, OK's Rappers Ignoring Journalists",https://www.tmz.com/2024/11/01/fat-joe-tupac-biggie-murders-vibe-source-magazines/,"Fat Joeis adding his 2 cents to the brewing conversation that today's hip hop journalists are big trash, spurned over backlash fromKendrick Lamargiving his first ""Not Like Us"" interview toSZA!!!"
P Diddy,Feds Say Diddy's 55th Birthday Celebration Was a Ruse to Influence Jury,https://www.tmz.com/2024/11/16/diddy-birthday-celebration-ruse-influence-jury/,"Diddyis getting creative behind bars to sway a potential jury in his favor -- and he's even used his recent birthday celebration to obstruct justice in his federal criminal case, prosecutors say."
P Diddy,"Shyne Digs Up Nas' Diddy Lyrics About Shooting Trial, Disses Funk Flex",https://www.tmz.com/2024/11/15/shyne-brings-up-nas-diddy-lyrics-after-shooting-trial-diss-funkmaster-flex/,"ShynesaysFunkmaster Flexis a well-known hater and you don't have to take just his word alone ... he says askJay-ZorNasdirectly, or any diehardTupac Shakurfan!!!"
P Diddy,Diddy's Twin Daughters Share Emotional Tribute to Late Mother Kim Porter,https://www.tmz.com/2024/11/15/diddy-kim-porter-twin-daughters-tribute-mother-death-anniversary/,DiddyandKim Porter's twin daughters are sharing an emotional tribute on the anniversary of their late mother's death ... and they still can't believe she's gone.
P Diddy,"Diddy Rejects Shyne's 'Fall Guy,' 'Demonic' Labeling in Media",https://www.tmz.com/2024/11/14/diddy-responds-to-shyne-moses-barrow-claims-shooting-case-fall-guy/,Diddyis coming out swinging against former artistShyne's continuous media campaign that he was scapegoated in their 1999 shooting trial!!!
P Diddy,"Shyne Goes on Media Blitz, Labels Diddy 'Demonic'",https://www.tmz.com/2024/11/14/shyne-media-tour-diddy-shooting-case-honorable-documentary-hulu-stephen-a-smith-tamron-hall-gma/,"Shynehit the NYC pavement hard this week, reminding everyoneDiddyruined his life following the infamous 1999 club shooting -- the actions of a ""demonic"" man!!!"
P Diddy,50 Cent Disapproves of Louisiana Ending Film Tax Credit After Positive Impact,https://www.tmz.com/2024/11/14/50-cent-disapproves-louisiana-ends-film-tax-credit/,"50 Cent's incentive to build a film empire in Shreveport, Louisiana looks to be going out in a wash ... the state's House of Representatives decided this week to eliminate its $150 million tax incentive -- just as his operation was getting revved up!!!"
P Diddy,Lawyer Suing Diddy Warns Other Celebs at 'Freak-Offs' to Pay Up or Face Lawsuits,https://www.tmz.com/2024/11/14/diddy-tony-buzbee-warns-celebrities-to-pay-lawsuits-freak-offs/,"The attorney who is representing more than 120 alleged victims againstDiddysays he's setting his sights on other high-profile people who attended ""Freak-Offs"" -- even if they did nothing illegal."
P Diddy,Meek Mill Distances Himself From Diddy After Years of Association,https://www.tmz.com/2024/11/13/meek-mill-distances-himself-from-diddy/,"10:30 AM PT-- Just like we predicted,Diddy's kids got wind ofMeek Mill's deflection and let's just sayJustin Combsis severely disappointed in the Dreamchaser!!!"
P Diddy,Ray J Says Celebrities Have Told Him They're Paying Off Diddy's Alleged Victims,https://www.tmz.com/2024/11/13/ray-j-claims-celebrities-say-they-pay-off-diddy-victims/,Ray Jsays he's been contacted by multiple celebs who are so scared about their affiliation with Diddy ... they're going to some of the alleged victims and paying them to keep quiet.
